
Discriminative Training of RAT-SPNs on fashion-mnist

python train_rat_spn.py --store_best_valid_loss --store_best_valid_acc --num_epochs 15 --timeout_seconds 42899.99992585182 --split_depth 1 --data_path data/fashion-mnist/ --data_set fashion_mnist --result_path results/fashion-mnist/ --num_input_distributions 5 --num_recursive_splits 5 --num_sums 10 --dropout_rate_input 0.5 --dropout_rate_sums 0.5 --result_path quick_results/ratspn/mnist/split_depth_1__num_input_distributions_5__num_recursive_splits_5__num_sums_10__dropout_rate_input_0.5__dropout_rate_sums_0.5
2021-11-27 21:03:22.357909: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2021-11-27 21:03:22.357965: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
WARNING:tensorflow:From /home/spawar/anaconda3/lib/python3.8/site-packages/tensorflow/python/compat/v2_compat.py:101: disable_resource_variables (from tensorflow.python.ops.variable_scope) is deprecated and will be removed in a future version.
Instructions for updating:
non-resource variables are not supported in the long term
WARNING:tensorflow:From /home/spawar/Desktop/RAT_SPN/models/RatSpn.py:220: calling TruncatedNormal.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2021-11-27 21:03:27.448500: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcuda.so.1'; dlerror: libcuda.so.1: cannot open shared object file: No such file or directory
2021-11-27 21:03:27.448547: W tensorflow/stream_executor/cuda/cuda_driver.cc:269] failed call to cuInit: UNKNOWN ERROR (303)
2021-11-27 21:03:27.448577: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:156] kernel driver does not appear to be running on this host (makalu.cs.uga.edu): /proc/driver/nvidia/version does not exist
2021-11-27 21:03:27.449072: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
GPU_fraction: 1.0
batch_size: 100
data_path: data/fashion-mnist/
data_set: fashion_mnist
discrete_leaves: False
dropout_rate_input: 0.5
dropout_rate_sums: 0.5
gauss_isotropic: True
gauss_max_var: 1.0
gauss_min_var: 1.0
kappa_discriminative: 1.0
lambda_discriminative: 1.0
learning_rate_decay: 0.97
low_variance_threshold: 0.001
model_description_file: None
model_init_file: None
no_save: False
normalization: zmuv
normalized_sums: True
num_epochs: 15
num_input_distributions: 5
num_recursive_splits: 5
num_states: 2
num_sums: 10
optimizer: adam
provided_learning_rate: 0.001
result_path: quick_results/ratspn/mnist/split_depth_1__num_input_distributions_5__num_recursive_splits_5__num_sums_10__dropout_rate_input_0.5__dropout_rate_sums_0.5
split_depth: 1
store_best_valid_acc: True
store_best_valid_loss: True
store_model_every_epochs: 5
store_model_max: 1
timeout_safety_seconds: 0.0
timeout_seconds: 42899.99992585182
zmuv_min_sigma: 0.001

Layer: Gaussian
   Num Tensors: 10
   Num Nodes:   50
Layer: product
   Num Tensors: 5
   Num Nodes:   125
Layer: sum
   Num Tensors: 1
   Num Nodes:   10

num params: 20626
start training
epoch: 0[1, 0.00100]   CE: 2.31286   nll: 0.68520   negmargin: 0.14138   loss: 2.31286   time: 0.55285
epoch: 1[251, 0.00100]   CE: 0.90728   nll: 0.68504   negmargin: -0.56921   loss: 0.90728   time: 4.80678
epoch: 1[261, 0.00100]   CE: 1.01895   nll: 0.69866   negmargin: -0.38961   loss: 1.01895   time: 4.99761
epoch: 1[271, 0.00100]   CE: 0.94516   nll: 0.68418   negmargin: -0.46872   loss: 0.94516   time: 5.18468
epoch: 1[281, 0.00100]   CE: 0.94985   nll: 0.71795   negmargin: -0.49820   loss: 0.94985   time: 5.37427
epoch: 1[291, 0.00100]   CE: 0.96862   nll: 0.68896   negmargin: -0.43724   loss: 0.96862   time: 5.56527
epoch: 1[301, 0.00100]   CE: 1.05036   nll: 0.68554   negmargin: -0.31856   loss: 1.05036   time: 5.75728
epoch: 1[311, 0.00100]   CE: 0.83448   nll: 0.68864   negmargin: -0.59344   loss: 0.83448   time: 5.95170
epoch: 1[321, 0.00100]   CE: 0.86522   nll: 0.71787   negmargin: -0.58153   loss: 0.86522   time: 6.14303
epoch: 1[331, 0.00100]   CE: 1.07108   nll: 0.67735   negmargin: -0.26457   loss: 1.07108   time: 6.33662
epoch: 1[341, 0.00100]   CE: 0.84815   nll: 0.68496   negmargin: -0.57798   loss: 0.84815   time: 6.52747
epoch: 1[351, 0.00100]   CE: 0.86756   nll: 0.70622   negmargin: -0.54926   loss: 0.86756   time: 6.71610
epoch: 1[361, 0.00100]   CE: 0.94881   nll: 0.72703   negmargin: -0.39594   loss: 0.94881   time: 6.90803
epoch: 1[371, 0.00100]   CE: 0.89428   nll: 0.67968   negmargin: -0.49752   loss: 0.89428   time: 7.11045
epoch: 1[381, 0.00100]   CE: 0.96322   nll: 0.69479   negmargin: -0.41543   loss: 0.96322   time: 7.30091
epoch: 1[391, 0.00100]   CE: 0.87041   nll: 0.70581   negmargin: -0.52956   loss: 0.87041   time: 7.49353
epoch: 1[401, 0.00100]   CE: 0.84335   nll: 0.67891   negmargin: -0.54724   loss: 0.84335   time: 7.68331
epoch: 1[411, 0.00100]   CE: 0.86189   nll: 0.72072   negmargin: -0.47473   loss: 0.86189   time: 7.87280
epoch: 1[421, 0.00100]   CE: 0.93476   nll: 0.66992   negmargin: -0.40092   loss: 0.93476   time: 8.06605
epoch: 1[431, 0.00100]   CE: 0.87478   nll: 0.70645   negmargin: -0.52425   loss: 0.87478   time: 8.25900
epoch: 1[441, 0.00100]   CE: 0.93211   nll: 0.70856   negmargin: -0.39447   loss: 0.93211   time: 8.45692
epoch: 1[451, 0.00100]   CE: 0.93940   nll: 0.69258   negmargin: -0.38050   loss: 0.93940   time: 8.64607
epoch: 1[461, 0.00100]   CE: 0.85492   nll: 0.67541   negmargin: -0.50595   loss: 0.85492   time: 8.83816
epoch: 1[471, 0.00100]   CE: 0.89046   nll: 0.67227   negmargin: -0.41770   loss: 0.89046   time: 9.03149
epoch: 1[481, 0.00100]   CE: 0.79673   nll: 0.67251   negmargin: -0.55185   loss: 0.79673   time: 9.22440
epoch: 1[491, 0.00100]   CE: 0.89029   nll: 0.66767   negmargin: -0.43184   loss: 0.89029   time: 9.41515
epoch: 1[501, 0.00100]   CE: 0.83169   nll: 0.68564   negmargin: -0.50277   loss: 0.83169   time: 9.60543
epoch: 1[511, 0.00100]   CE: 0.84600   nll: 0.69200   negmargin: -0.47281   loss: 0.84600   time: 9.79476
epoch: 1[521, 0.00100]   CE: 0.84510   nll: 0.70991   negmargin: -0.46283   loss: 0.84510   time: 9.98909
epoch: 1[531, 0.00100]   CE: 0.73327   nll: 0.68240   negmargin: -0.60684   loss: 0.73327   time: 10.17879

epoch 1
   ###
   ### accuracy on train set = 79.52592592592593   CE = 0.8175238587414777   LL: -1071.7661767939815   negmargin: 0.48689321673357927
   ###
   ### accuracy on test set = 78.89   CE = 0.8350046611785888   LL: -1071.573559375   negmargin: 0.4640634094238281
   ###
   ### accuracy on valid set = 79.6   CE = 0.8119986788431803   LL: -1069.9443541666667   margin: 0.49494947306315107
   ###

Better validation accuracy -> save model

Better validation loss -> save model

epoch: 2[1, 0.00100]   CE: 0.86318   nll: 0.69529   negmargin: -0.44101   loss: 0.86318   time: 0.03804
epoch: 2[11, 0.00100]   CE: 0.89474   nll: 0.68465   negmargin: -0.39443   loss: 0.89474   time: 0.22883
epoch: 2[21, 0.00100]   CE: 0.87278   nll: 0.69088   negmargin: -0.45737   loss: 0.87278   time: 0.41866
epoch: 2[31, 0.00100]   CE: 0.86975   nll: 0.67364   negmargin: -0.42349   loss: 0.86975   time: 0.60942
epoch: 2[41, 0.00100]   CE: 0.78587   nll: 0.69994   negmargin: -0.56401   loss: 0.78587   time: 0.80297
epoch: 2[51, 0.00100]   CE: 0.84926   nll: 0.69126   negmargin: -0.41497   loss: 0.84926   time: 0.99238
epoch: 2[61, 0.00100]   CE: 0.96611   nll: 0.69779   negmargin: -0.24798   loss: 0.96611   time: 1.17988
epoch: 2[71, 0.00100]   CE: 0.86247   nll: 0.69311   negmargin: -0.45630   loss: 0.86247   time: 1.36960
epoch: 2[81, 0.00100]   CE: 0.85576   nll: 0.68974   negmargin: -0.41046   loss: 0.85576   time: 1.56241
epoch: 2[91, 0.00100]   CE: 0.75411   nll: 0.70315   negmargin: -0.57498   loss: 0.75411   time: 1.75153
epoch: 2[101, 0.00100]   CE: 0.84799   nll: 0.71316   negmargin: -0.49265   loss: 0.84799   time: 1.94410
epoch: 2[111, 0.00100]   CE: 0.69930   nll: 0.71945   negmargin: -0.62999   loss: 0.69930   time: 2.13741
epoch: 2[121, 0.00100]   CE: 0.74315   nll: 0.70657   negmargin: -0.58350   loss: 0.74315   time: 2.32753
epoch: 2[131, 0.00100]   CE: 0.68517   nll: 0.66929   negmargin: -0.64032   loss: 0.68517   time: 2.52331
epoch: 2[141, 0.00100]   CE: 0.78892   nll: 0.70402   negmargin: -0.46655   loss: 0.78892   time: 2.71892
epoch: 2[151, 0.00100]   CE: 0.74026   nll: 0.69882   negmargin: -0.54375   loss: 0.74026   time: 2.91247
epoch: 2[161, 0.00100]   CE: 0.65837   nll: 0.69023   negmargin: -0.64629   loss: 0.65837   time: 3.10799
epoch: 2[171, 0.00100]   CE: 0.68419   nll: 0.67210   negmargin: -0.60270   loss: 0.68419   time: 3.29778
epoch: 2[181, 0.00100]   CE: 0.66673   nll: 0.69524   negmargin: -0.62146   loss: 0.66673   time: 3.48904
epoch: 2[191, 0.00100]   CE: 0.85535   nll: 0.67459   negmargin: -0.35387   loss: 0.85535   time: 3.68226
epoch: 2[201, 0.00100]   CE: 0.70526   nll: 0.70111   negmargin: -0.61523   loss: 0.70526   time: 3.87513
epoch: 2[211, 0.00100]   CE: 0.86006   nll: 0.67696   negmargin: -0.38622   loss: 0.86006   time: 4.06594
epoch: 2[221, 0.00100]   CE: 0.83291   nll: 0.70083   negmargin: -0.42528   loss: 0.83291   time: 4.25422
epoch: 2[231, 0.00100]   CE: 0.73870   nll: 0.72691   negmargin: -0.53838   loss: 0.73870   time: 4.44416
epoch: 2[241, 0.00100]   CE: 0.73009   nll: 0.69503   negmargin: -0.56358   loss: 0.73009   time: 4.63408
epoch: 2[251, 0.00100]   CE: 0.69433   nll: 0.71371   negmargin: -0.55963   loss: 0.69433   time: 4.82336
epoch: 2[261, 0.00100]   CE: 0.75929   nll: 0.70517   negmargin: -0.52114   loss: 0.75929   time: 5.01766
epoch: 2[271, 0.00100]   CE: 0.80597   nll: 0.68129   negmargin: -0.44452   loss: 0.80597   time: 5.20617
epoch: 2[281, 0.00100]   CE: 0.90964   nll: 0.67388   negmargin: -0.26790   loss: 0.90964   time: 5.40173
epoch: 2[291, 0.00100]   CE: 0.77845   nll: 0.69585   negmargin: -0.44805   loss: 0.77845   time: 5.59188
epoch: 2[301, 0.00100]   CE: 0.65625   nll: 0.69680   negmargin: -0.61872   loss: 0.65625   time: 5.77853
epoch: 2[311, 0.00100]   CE: 0.87597   nll: 0.67537   negmargin: -0.32418   loss: 0.87597   time: 5.97010
epoch: 2[321, 0.00100]   CE: 0.73218   nll: 0.65672   negmargin: -0.49756   loss: 0.73218   time: 6.15640
epoch: 2[331, 0.00100]   CE: 0.94492   nll: 0.77361   negmargin: -0.26595   loss: 0.94492   time: 6.34694
epoch: 2[341, 0.00100]   CE: 0.78780   nll: 0.68742   negmargin: -0.42367   loss: 0.78780   time: 6.53572
epoch: 2[351, 0.00100]   CE: 0.81011   nll: 0.68065   negmargin: -0.39840   loss: 0.81011   time: 6.72611
epoch: 2[361, 0.00100]   CE: 0.75513   nll: 0.66541   negmargin: -0.47689   loss: 0.75513   time: 6.91616
epoch: 2[371, 0.00100]   CE: 0.85370   nll: 0.68110   negmargin: -0.34214   loss: 0.85370   time: 7.10403
epoch: 2[381, 0.00100]   CE: 0.77281   nll: 0.66843   negmargin: -0.43612   loss: 0.77281   time: 7.29610
epoch: 2[391, 0.00100]   CE: 0.70974   nll: 0.68489   negmargin: -0.51953   loss: 0.70974   time: 7.48388
epoch: 2[401, 0.00100]   CE: 0.80261   nll: 0.70624   negmargin: -0.40172   loss: 0.80261   time: 7.67669
epoch: 2[411, 0.00100]   CE: 0.75722   nll: 0.68340   negmargin: -0.46047   loss: 0.75722   time: 7.86802
epoch: 2[421, 0.00100]   CE: 0.69031   nll: 0.68996   negmargin: -0.55669   loss: 0.69031   time: 8.05949
epoch: 2[431, 0.00100]   CE: 0.62892   nll: 0.70142   negmargin: -0.61811   loss: 0.62892   time: 8.25277
epoch: 2[441, 0.00100]   CE: 0.63140   nll: 0.65663   negmargin: -0.61158   loss: 0.63140   time: 8.43850
epoch: 2[451, 0.00100]   CE: 0.75064   nll: 0.67027   negmargin: -0.45102   loss: 0.75064   time: 8.63175
epoch: 2[461, 0.00100]   CE: 0.75853   nll: 0.68001   negmargin: -0.45771   loss: 0.75853   time: 8.82301
epoch: 2[471, 0.00100]   CE: 0.72373   nll: 0.70697   negmargin: -0.49474   loss: 0.72373   time: 9.01399
epoch: 2[481, 0.00100]   CE: 0.72097   nll: 0.69754   negmargin: -0.48231   loss: 0.72097   time: 9.20484
epoch: 2[491, 0.00100]   CE: 0.64024   nll: 0.68669   negmargin: -0.58321   loss: 0.64024   time: 9.39373
epoch: 2[501, 0.00100]   CE: 0.69153   nll: 0.67083   negmargin: -0.53659   loss: 0.69153   time: 9.58994
epoch: 2[511, 0.00100]   CE: 0.62854   nll: 0.70060   negmargin: -0.53958   loss: 0.62854   time: 9.78068
epoch: 2[521, 0.00100]   CE: 0.78193   nll: 0.69845   negmargin: -0.39788   loss: 0.78193   time: 9.97060
