
Discriminative Training of RAT-SPNs on mnist

python train_rat_spn.py --store_best_valid_loss --store_best_valid_acc --num_epochs 15 --timeout_seconds 42899.99995422363 --split_depth 1 --data_path data/mnist/ --num_input_distributions 5 --num_recursive_splits 5 --num_sums 10 --dropout_rate_input 0.5 --dropout_rate_sums 0.5 --result_path quick_results/ratspn/mnist/split_depth_1__num_input_distributions_5__num_recursive_splits_5__num_sums_10__dropout_rate_input_0.5__dropout_rate_sums_0.5
2021-11-27 20:46:07.035351: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2021-11-27 20:46:07.035409: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
WARNING:tensorflow:From /home/spawar/anaconda3/lib/python3.8/site-packages/tensorflow/python/compat/v2_compat.py:101: disable_resource_variables (from tensorflow.python.ops.variable_scope) is deprecated and will be removed in a future version.
Instructions for updating:
non-resource variables are not supported in the long term
WARNING:tensorflow:From /home/spawar/Desktop/RAT_SPN/models/RatSpn.py:220: calling TruncatedNormal.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2021-11-27 20:46:11.979129: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcuda.so.1'; dlerror: libcuda.so.1: cannot open shared object file: No such file or directory
2021-11-27 20:46:11.979178: W tensorflow/stream_executor/cuda/cuda_driver.cc:269] failed call to cuInit: UNKNOWN ERROR (303)
2021-11-27 20:46:11.979208: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:156] kernel driver does not appear to be running on this host (makalu.cs.uga.edu): /proc/driver/nvidia/version does not exist
2021-11-27 20:46:11.979790: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
GPU_fraction: 1.0
batch_size: 100
data_path: data/mnist/
data_set: mnist
discrete_leaves: False
dropout_rate_input: 0.5
dropout_rate_sums: 0.5
gauss_isotropic: True
gauss_max_var: 1.0
gauss_min_var: 1.0
kappa_discriminative: 1.0
lambda_discriminative: 1.0
learning_rate_decay: 0.97
low_variance_threshold: 0.001
model_description_file: None
model_init_file: None
no_save: False
normalization: zmuv
normalized_sums: True
num_epochs: 15
num_input_distributions: 5
num_recursive_splits: 5
num_states: 2
num_sums: 10
optimizer: adam
provided_learning_rate: 0.001
result_path: quick_results/ratspn/mnist/split_depth_1__num_input_distributions_5__num_recursive_splits_5__num_sums_10__dropout_rate_input_0.5__dropout_rate_sums_0.5
split_depth: 1
store_best_valid_acc: True
store_best_valid_loss: True
store_model_every_epochs: 5
store_model_max: 1
timeout_safety_seconds: 0.0
timeout_seconds: 42899.99995422363
zmuv_min_sigma: 0.001

Layer: Gaussian
   Num Tensors: 10
   Num Nodes:   50
Layer: product
   Num Tensors: 5
   Num Nodes:   125
Layer: sum
   Num Tensors: 1
   Num Nodes:   10

num params: 16976
start training
epoch: 0[1, 0.00100]   CE: 2.30322   nll: 0.71448   negmargin: 0.10617   loss: 2.30322   time: 0.56058
epoch: 0[281, 0.00100]   CE: 1.46316   nll: 0.64029   negmargin: -0.43897   loss: 1.46316   time: 5.15538
epoch: 0[291, 0.00100]   CE: 1.44792   nll: 0.65752   negmargin: -0.39664   loss: 1.44792   time: 5.32129
epoch: 0[301, 0.00100]   CE: 1.44893   nll: 0.72696   negmargin: -0.38385   loss: 1.44893   time: 5.49240
epoch: 0[311, 0.00100]   CE: 1.41812   nll: 0.69188   negmargin: -0.41240   loss: 1.41812   time: 5.65395
epoch: 0[321, 0.00100]   CE: 1.40748   nll: 0.74175   negmargin: -0.46672   loss: 1.40748   time: 5.81635
epoch: 0[331, 0.00100]   CE: 1.46543   nll: 0.75159   negmargin: -0.37792   loss: 1.46543   time: 5.98257
epoch: 0[341, 0.00100]   CE: 1.36345   nll: 0.66623   negmargin: -0.51697   loss: 1.36345   time: 6.14435
epoch: 0[351, 0.00100]   CE: 1.37479   nll: 0.69318   negmargin: -0.49782   loss: 1.37479   time: 6.30818
epoch: 0[361, 0.00100]   CE: 1.32722   nll: 0.67158   negmargin: -0.48631   loss: 1.32722   time: 6.47927
epoch: 0[371, 0.00100]   CE: 1.34078   nll: 0.64146   negmargin: -0.47102   loss: 1.34078   time: 6.64211
epoch: 0[381, 0.00100]   CE: 1.25840   nll: 0.77390   negmargin: -0.55776   loss: 1.25840   time: 6.80528
epoch: 0[391, 0.00100]   CE: 1.25429   nll: 0.72145   negmargin: -0.53406   loss: 1.25429   time: 6.97363
epoch: 0[401, 0.00100]   CE: 1.24234   nll: 0.72819   negmargin: -0.56193   loss: 1.24234   time: 7.14057
epoch: 0[411, 0.00100]   CE: 1.30514   nll: 0.67622   negmargin: -0.46915   loss: 1.30514   time: 7.30219
epoch: 0[421, 0.00100]   CE: 1.38786   nll: 0.74545   negmargin: -0.32941   loss: 1.38786   time: 7.47156
epoch: 0[431, 0.00100]   CE: 1.30105   nll: 0.81319   negmargin: -0.40434   loss: 1.30105   time: 7.63655
epoch: 0[441, 0.00100]   CE: 1.28345   nll: 0.72156   negmargin: -0.39528   loss: 1.28345   time: 7.80121
epoch: 0[451, 0.00100]   CE: 1.18878   nll: 0.64026   negmargin: -0.53262   loss: 1.18878   time: 7.96341
epoch: 0[461, 0.00100]   CE: 1.24670   nll: 0.67327   negmargin: -0.42165   loss: 1.24670   time: 8.12963
epoch: 0[471, 0.00100]   CE: 1.22480   nll: 0.72656   negmargin: -0.50729   loss: 1.22480   time: 8.29208
epoch: 0[481, 0.00100]   CE: 1.19476   nll: 0.72862   negmargin: -0.54052   loss: 1.19476   time: 8.45591
epoch: 0[491, 0.00100]   CE: 1.15856   nll: 0.66645   negmargin: -0.50256   loss: 1.15856   time: 8.62065
epoch: 0[501, 0.00100]   CE: 1.08309   nll: 0.68732   negmargin: -0.55443   loss: 1.08309   time: 8.79104
epoch: 0[511, 0.00100]   CE: 1.13873   nll: 0.70283   negmargin: -0.49435   loss: 1.13873   time: 8.95634
epoch: 0[521, 0.00100]   CE: 1.15905   nll: 0.71653   negmargin: -0.48305   loss: 1.15905   time: 9.12073
epoch: 0[531, 0.00100]   CE: 1.10846   nll: 0.65133   negmargin: -0.56986   loss: 1.10846   time: 9.28730

epoch 0
   ###
   ### accuracy on train set = 80.46111111111111   CE = 1.0368258097613299   LL: -877.3115146122685   negmargin: 0.5358079167118779
   ###
   ### accuracy on test set = 81.21   CE = 1.0216356498718262   LL: -867.79204609375   negmargin: 0.554897607421875
   ###
   ### accuracy on valid set = 81.25   CE = 1.0305135955810547   LL: -869.9889765625   margin: 0.5478013407389323
   ###

Better validation accuracy -> save model

Better validation loss -> save model

epoch: 1[1, 0.00100]   CE: 1.06293   nll: 0.66803   negmargin: -0.57206   loss: 1.06293   time: 0.03355
epoch: 1[11, 0.00100]   CE: 1.10694   nll: 0.75530   negmargin: -0.55317   loss: 1.10694   time: 0.20036
epoch: 1[21, 0.00100]   CE: 1.13573   nll: 0.66763   negmargin: -0.45573   loss: 1.13573   time: 0.36349
epoch: 1[31, 0.00100]   CE: 1.09038   nll: 0.67100   negmargin: -0.51174   loss: 1.09038   time: 0.52819
epoch: 1[41, 0.00100]   CE: 1.04841   nll: 0.64701   negmargin: -0.54173   loss: 1.04841   time: 0.69506
epoch: 1[51, 0.00100]   CE: 1.05060   nll: 0.68259   negmargin: -0.56070   loss: 1.05060   time: 0.85845
epoch: 1[61, 0.00100]   CE: 1.05673   nll: 0.67043   negmargin: -0.50565   loss: 1.05673   time: 1.02337
epoch: 1[71, 0.00100]   CE: 0.95706   nll: 0.65380   negmargin: -0.65948   loss: 0.95706   time: 1.18614
epoch: 1[81, 0.00100]   CE: 0.95931   nll: 0.64884   negmargin: -0.63916   loss: 0.95931   time: 1.35047WARNING:tensorflow:From /home/spawar/anaconda3/lib/python3.8/site-packages/tensorflow/python/training/saver.py:969: remove_checkpoint (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to delete files with this prefix.

epoch: 1[91, 0.00100]   CE: 1.02557   nll: 0.66461   negmargin: -0.49806   loss: 1.02557   time: 1.51835
epoch: 1[101, 0.00100]   CE: 1.02324   nll: 0.68519   negmargin: -0.52773   loss: 1.02324   time: 1.68177
epoch: 1[111, 0.00100]   CE: 0.97243   nll: 0.68574   negmargin: -0.58702   loss: 0.97243   time: 1.84382
epoch: 1[121, 0.00100]   CE: 0.97926   nll: 0.69153   negmargin: -0.52587   loss: 0.97926   time: 2.00714
epoch: 1[131, 0.00100]   CE: 1.00121   nll: 0.68279   negmargin: -0.51465   loss: 1.00121   time: 2.17146
epoch: 1[141, 0.00100]   CE: 1.03273   nll: 0.71683   negmargin: -0.47728   loss: 1.03273   time: 2.33296
epoch: 1[151, 0.00100]   CE: 0.90617   nll: 0.67799   negmargin: -0.61178   loss: 0.90617   time: 2.49492
epoch: 1[161, 0.00100]   CE: 1.01003   nll: 0.72000   negmargin: -0.49128   loss: 1.01003   time: 2.65900
epoch: 1[171, 0.00100]   CE: 0.95094   nll: 0.65448   negmargin: -0.59090   loss: 0.95094   time: 2.82310
epoch: 1[181, 0.00100]   CE: 0.95858   nll: 0.72763   negmargin: -0.52145   loss: 0.95858   time: 2.98247
epoch: 1[191, 0.00100]   CE: 0.89744   nll: 0.65335   negmargin: -0.63510   loss: 0.89744   time: 3.14361
epoch: 1[201, 0.00100]   CE: 0.94337   nll: 0.67576   negmargin: -0.51230   loss: 0.94337   time: 3.30637
epoch: 1[211, 0.00100]   CE: 0.90800   nll: 0.70174   negmargin: -0.60788   loss: 0.90800   time: 3.47035
epoch: 1[221, 0.00100]   CE: 0.92768   nll: 0.68740   negmargin: -0.54404   loss: 0.92768   time: 3.64201
epoch: 1[231, 0.00100]   CE: 1.01391   nll: 0.73277   negmargin: -0.41350   loss: 1.01391   time: 3.80437
epoch: 1[241, 0.00100]   CE: 0.86676   nll: 0.69825   negmargin: -0.65630   loss: 0.86676   time: 3.97041
epoch: 1[251, 0.00100]   CE: 0.98941   nll: 0.67917   negmargin: -0.46803   loss: 0.98941   time: 4.13453
epoch: 1[261, 0.00100]   CE: 0.99950   nll: 0.72569   negmargin: -0.41408   loss: 0.99950   time: 4.29757
epoch: 1[271, 0.00100]   CE: 0.94306   nll: 0.70249   negmargin: -0.49607   loss: 0.94306   time: 4.46054
epoch: 1[281, 0.00100]   CE: 0.77517   nll: 0.69929   negmargin: -0.70248   loss: 0.77517   time: 4.62469
epoch: 1[291, 0.00100]   CE: 0.94420   nll: 0.74611   negmargin: -0.48970   loss: 0.94420   time: 4.78553
epoch: 1[301, 0.00100]   CE: 0.89214   nll: 0.67480   negmargin: -0.52023   loss: 0.89214   time: 4.95231
epoch: 1[311, 0.00100]   CE: 0.90493   nll: 0.73927   negmargin: -0.51574   loss: 0.90493   time: 5.11481
epoch: 1[321, 0.00100]   CE: 0.80909   nll: 0.66311   negmargin: -0.61583   loss: 0.80909   time: 5.27921
epoch: 1[331, 0.00100]   CE: 0.79687   nll: 0.68721   negmargin: -0.60808   loss: 0.79687   time: 5.44233
epoch: 1[341, 0.00100]   CE: 0.91340   nll: 0.70480   negmargin: -0.48887   loss: 0.91340   time: 5.60446
epoch: 1[351, 0.00100]   CE: 0.92820   nll: 0.72474   negmargin: -0.47849   loss: 0.92820   time: 5.76859
epoch: 1[361, 0.00100]   CE: 0.77696   nll: 0.67284   negmargin: -0.66913   loss: 0.77696   time: 5.93313
epoch: 1[371, 0.00100]   CE: 0.78337   nll: 0.69577   negmargin: -0.62195   loss: 0.78337   time: 6.09903
epoch: 1[381, 0.00100]   CE: 0.79632   nll: 0.67303   negmargin: -0.58325   loss: 0.79632   time: 6.26337
epoch: 1[391, 0.00100]   CE: 0.86635   nll: 0.72241   negmargin: -0.54481   loss: 0.86635   time: 6.42607
epoch: 1[401, 0.00100]   CE: 0.77269   nll: 0.69207   negmargin: -0.60101   loss: 0.77269   time: 6.58915
epoch: 1[411, 0.00100]   CE: 0.81726   nll: 0.68632   negmargin: -0.53554   loss: 0.81726   time: 6.75272
epoch: 1[421, 0.00100]   CE: 0.80613   nll: 0.62784   negmargin: -0.55460   loss: 0.80613   time: 6.91152
epoch: 1[431, 0.00100]   CE: 0.87607   nll: 0.77298   negmargin: -0.45729   loss: 0.87607   time: 7.07784
epoch: 1[441, 0.00100]   CE: 0.86013   nll: 0.66446   negmargin: -0.45391   loss: 0.86013   time: 7.24031
epoch: 1[451, 0.00100]   CE: 0.84939   nll: 0.71593   negmargin: -0.52350   loss: 0.84939   time: 7.40278
epoch: 1[461, 0.00100]   CE: 0.83264   nll: 0.70543   negmargin: -0.47105   loss: 0.83264   time: 7.56419
epoch: 1[471, 0.00100]   CE: 0.73987   nll: 0.72334   negmargin: -0.62306   loss: 0.73987   time: 7.72610
epoch: 1[481, 0.00100]   CE: 0.84701   nll: 0.65997   negmargin: -0.45351   loss: 0.84701   time: 7.88875
epoch: 1[491, 0.00100]   CE: 0.72807   nll: 0.68322   negmargin: -0.61807   loss: 0.72807   time: 8.05469
epoch: 1[501, 0.00100]   CE: 0.80218   nll: 0.69956   negmargin: -0.48706   loss: 0.80218   time: 8.21770
epoch: 1[511, 0.00100]   CE: 0.82249   nll: 0.63826   negmargin: -0.46328   loss: 0.82249   time: 8.38291
epoch: 1[521, 0.00100]   CE: 0.73858   nll: 0.66471   negmargin: -0.58051   loss: 0.73858   time: 8.54782
epoch: 1[531, 0.00100]   CE: 0.66403   nll: 0.70678   negmargin: -0.64656   loss: 0.66403   time: 8.71212

epoch 1
   ###
   ### accuracy on train set = 83.45370370370371   CE = 0.7018701034828468   LL: -876.0933774594907   negmargin: 0.5636778813114872
   ###
   ### accuracy on test set = 83.64   CE = 0.6951958297729492   LL: -866.5882890625   negmargin: 0.5686593078613281
   ###
   ### accuracy on valid set = 84.15   CE = 0.701545280456543   LL: -868.747796875   margin: 0.5661501668294271
   ###

Better validation accuracy -> save model

Better validation loss -> save model

epoch: 2[1, 0.00100]   CE: 0.78727   nll: 0.75710   negmargin: -0.52295   loss: 0.78727   time: 0.03352
epoch: 2[11, 0.00100]   CE: 0.75513   nll: 0.69747   negmargin: -0.56082   loss: 0.75513   time: 0.19619
epoch: 2[21, 0.00100]   CE: 0.74174   nll: 0.68070   negmargin: -0.53509   loss: 0.74174   time: 0.36454
epoch: 2[31, 0.00100]   CE: 0.68713   nll: 0.70713   negmargin: -0.61941   loss: 0.68713   time: 0.53098
epoch: 2[41, 0.00100]   CE: 0.75197   nll: 0.66005   negmargin: -0.54833   loss: 0.75197   time: 0.69580
epoch: 2[51, 0.00100]   CE: 0.77168   nll: 0.65105   negmargin: -0.52094   loss: 0.77168   time: 0.85823
epoch: 2[61, 0.00100]   CE: 0.77296   nll: 0.66952   negmargin: -0.54398   loss: 0.77296   time: 1.02481
epoch: 2[71, 0.00100]   CE: 0.79307   nll: 0.68329   negmargin: -0.49302   loss: 0.79307   time: 1.18892
epoch: 2[81, 0.00100]   CE: 0.59851   nll: 0.65804   negmargin: -0.70574   loss: 0.59851   time: 1.35417
epoch: 2[91, 0.00100]   CE: 0.70523   nll: 0.67789   negmargin: -0.56943   loss: 0.70523   time: 1.51608
epoch: 2[101, 0.00100]   CE: 0.81852   nll: 0.66207   negmargin: -0.40527   loss: 0.81852   time: 1.67889
epoch: 2[111, 0.00100]   CE: 0.67359   nll: 0.69169   negmargin: -0.58960   loss: 0.67359   time: 1.84479
epoch: 2[121, 0.00100]   CE: 0.81065   nll: 0.65785   negmargin: -0.44893   loss: 0.81065   time: 2.00990
epoch: 2[131, 0.00100]   CE: 0.69478   nll: 0.69817   negmargin: -0.60214   loss: 0.69478   time: 2.17456
epoch: 2[141, 0.00100]   CE: 0.71217   nll: 0.71935   negmargin: -0.55890   loss: 0.71217   time: 2.33704
epoch: 2[151, 0.00100]   CE: 0.71979   nll: 0.72054   negmargin: -0.57054   loss: 0.71979   time: 2.49999
epoch: 2[161, 0.00100]   CE: 0.64087   nll: 0.72002   negmargin: -0.64244   loss: 0.64087   time: 2.66587
epoch: 2[171, 0.00100]   CE: 0.72500   nll: 0.67317   negmargin: -0.55925   loss: 0.72500   time: 2.83105
epoch: 2[181, 0.00100]   CE: 0.63875   nll: 0.69010   negmargin: -0.64613   loss: 0.63875   time: 2.99398
epoch: 2[191, 0.00100]   CE: 0.62765   nll: 0.66906   negmargin: -0.66402   loss: 0.62765   time: 3.15587
epoch: 2[201, 0.00100]   CE: 0.62291   nll: 0.70884   negmargin: -0.65493   loss: 0.62291   time: 3.31607
epoch: 2[211, 0.00100]   CE: 0.61617   nll: 0.73989   negmargin: -0.68187   loss: 0.61617   time: 3.48017
epoch: 2[221, 0.00100]   CE: 0.73319   nll: 0.70331   negmargin: -0.47561   loss: 0.73319   time: 3.64499
epoch: 2[231, 0.00100]   CE: 0.71045   nll: 0.66860   negmargin: -0.55905   loss: 0.71045   time: 3.80788
epoch: 2[241, 0.00100]   CE: 0.65560   nll: 0.64019   negmargin: -0.60229   loss: 0.65560   time: 3.97278
epoch: 2[251, 0.00100]   CE: 0.76183   nll: 0.66645   negmargin: -0.45068   loss: 0.76183   time: 4.13879
epoch: 2[261, 0.00100]   CE: 0.65044   nll: 0.71442   negmargin: -0.56037   loss: 0.65044   time: 4.30362
epoch: 2[271, 0.00100]   CE: 0.78737   nll: 0.64224   negmargin: -0.38436   loss: 0.78737   time: 4.46806
epoch: 2[281, 0.00100]   CE: 0.66177   nll: 0.73250   negmargin: -0.57746   loss: 0.66177   time: 4.63149
epoch: 2[291, 0.00100]   CE: 0.64911   nll: 0.68347   negmargin: -0.57011   loss: 0.64911   time: 4.79437
epoch: 2[301, 0.00100]   CE: 0.75604   nll: 0.72501   negmargin: -0.44914   loss: 0.75604   time: 4.95768
epoch: 2[311, 0.00100]   CE: 0.66498   nll: 0.65082   negmargin: -0.53146   loss: 0.66498   time: 5.12362
epoch: 2[321, 0.00100]   CE: 0.61422   nll: 0.74289   negmargin: -0.60401   loss: 0.61422   time: 5.28928
epoch: 2[331, 0.00100]   CE: 0.51781   nll: 0.65425   negmargin: -0.70318   loss: 0.51781   time: 5.45277
epoch: 2[341, 0.00100]   CE: 0.60922   nll: 0.68465   negmargin: -0.58484   loss: 0.60922   time: 5.61428
epoch: 2[351, 0.00100]   CE: 0.76422   nll: 0.68854   negmargin: -0.44375   loss: 0.76422   time: 5.77661
epoch: 2[361, 0.00100]   CE: 0.75612   nll: 0.67116   negmargin: -0.43398   loss: 0.75612   time: 5.93948
epoch: 2[371, 0.00100]   CE: 0.61486   nll: 0.65029   negmargin: -0.59655   loss: 0.61486   time: 6.10559
epoch: 2[381, 0.00100]   CE: 0.67716   nll: 0.66369   negmargin: -0.57249   loss: 0.67716   time: 6.26795
epoch: 2[391, 0.00100]   CE: 0.61885   nll: 0.67452   negmargin: -0.57181   loss: 0.61885   time: 6.43062
epoch: 2[401, 0.00100]   CE: 0.69695   nll: 0.70785   negmargin: -0.49386   loss: 0.69695   time: 6.58942
epoch: 2[411, 0.00100]   CE: 0.68216   nll: 0.76416   negmargin: -0.51836   loss: 0.68216   time: 6.75372
epoch: 2[421, 0.00100]   CE: 0.73086   nll: 0.92130   negmargin: -0.45998   loss: 0.73086   time: 6.91549
epoch: 2[431, 0.00100]   CE: 0.77659   nll: 0.70618   negmargin: -0.36492   loss: 0.77659   time: 7.07676
epoch: 2[441, 0.00100]   CE: 0.63398   nll: 0.64280   negmargin: -0.56596   loss: 0.63398   time: 7.23844
epoch: 2[451, 0.00100]   CE: 0.64619   nll: 0.67238   negmargin: -0.53191   loss: 0.64619   time: 7.40208
epoch: 2[461, 0.00100]   CE: 0.64866   nll: 0.70355   negmargin: -0.53578   loss: 0.64866   time: 7.56567
epoch: 2[471, 0.00100]   CE: 0.57083   nll: 0.67722   negmargin: -0.59671   loss: 0.57083   time: 7.73098
epoch: 2[481, 0.00100]   CE: 0.61121   nll: 0.64889   negmargin: -0.56876   loss: 0.61121   time: 7.89455
epoch: 2[491, 0.00100]   CE: 0.71612   nll: 0.69388   negmargin: -0.44857   loss: 0.71612   time: 8.05645
epoch: 2[501, 0.00100]   CE: 0.64025   nll: 0.64537   negmargin: -0.52729   loss: 0.64025   time: 8.22127
epoch: 2[511, 0.00100]   CE: 0.70787   nll: 0.65430   negmargin: -0.42194   loss: 0.70787   time: 8.38744
epoch: 2[521, 0.00100]   CE: 0.61121   nll: 0.67245   negmargin: -0.54878   loss: 0.61121   time: 8.55130
epoch: 2[531, 0.00100]   CE: 0.60824   nll: 0.74503   negmargin: -0.57979   loss: 0.60824   time: 8.71688

epoch 2
   ###
